batch_elbo,batch_time
-584.3439331054688,0.8773193359375
-376.3506774902344,0.37131738662719727
-640.7489624023438,0.3594989776611328
-283.2204284667969,0.3808631896972656
-394.2336120605469,0.48242855072021484
-224.3635711669922,0.40564513206481934
-219.00830078125,0.49118757247924805
